항목,내용
한글명,ACE 베트남VN30(합성)
영문명,ACE VietnamVN30(Synth)
표준코드,KR7245710009
종목코드,245710
상장일,2016-07-01
펀드형태,수익증권형
기초지수명,VN30 Index(PR)
추적배수,일반 (1)
자산운용사,한국투자신탁운용
지정참가회사(AP),대신증권
총보수(%),0.7
회계기간,"최초설정일부터 당해 연도 12월 31일까지로 하며, 이후의 회계기간은 그 익일로부터 매년 12월 31일까지로 함."
과세유형,배당소득세(보유기간과세)
분배금 지급일,투자신탁회계기간종료일(회계기간 종료일이 영업일이 아닌 경우 회계기간 종료일의 직전 영업일)
홈페이지,http://www.kindexetf.com/
http://www.kindexetf.com/,http://www.kindexetf.com/
기초 시장,(해외) (아시아) (베트남)
기초 자산,(주식) (시장대표) / (-) (-) / (-)
기본 정보,"· 이 투자신탁은 장외파생상품을 주된투자대상으로 하여 베트남 호치민거래소 대표지수인 “VN30 지수” 일간 변동률을 추종하는 것을 목표로 합니다. · 베트남 호치민거래소에서 발표하는 VN30 지수는 호치민 거래소 상장종목 중 시가총액, 유동성, 거래대금 등 시장대표성 요건을 충족한 대형주 30종목으로 구성되었으며, 2012년 2월 6일 발표, 2009년 1월 2일을 313.34pt를 기준으로 산출되었습니다. · 본투자신탁은 환헤지를 실행하지 않을 계획이므로 환율변동 위험에 노출되어 있음에 유의하시기 바랍니다."
투자유의사항,"· 해외 특정국가(베트남)의 주식에 주로 투자하기 때문에 특정국가(일본)의 시장, 정치 및 경제상황 등에 따른 위험에 더 많이 노출되어 있습니다. · 본 투자신탁은 VN30 Price return Index를 기초지수로 하며, 기초자산관련 배당금이 포함되지 않은 지수임에 유의하시기 바랍니다. · 본투자신탁은 환헤지를 실행하지 않을 계획이므로 환율변동 위험에 노출되어 있음에 유의하시기 바랍니다. · 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.kindexetf.com/) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
