항목,내용
한글명,KOSEF 미국달러선물인버스
영문명,KOSEF USD Inverse Futures
표준코드,KR7139660005
종목코드,139660
상장일,2011-04-01
펀드형태,수익증권형
기초지수명,미국달러 선물 인버스지수
추적배수,1X 인버스 (-1)
자산운용사,키움투자자산운용(주)
지정참가회사(AP),"대신증권, 우리투자증권"
총보수(%),0.49
회계기간,매년 1월 1일부터 12월 31일까지
과세유형,배당소득세(보유기간과세)
분배금 지급일,회계기간 종료일(종료일이 영업일이 아닌 경우 그 직전 영업일)
홈페이지,http://www.kosef.co.kr
http://www.kosef.co.kr,http://www.kosef.co.kr
기초 시장,(국내) (주식외) (-)
기초 자산,(통화) (미국달러) / (-) (-) / (-)
기본 정보,"1좌당 순자산가치의 일간변동률을 기초지수인 F-USDKRW 지수 일간변동률의 음의 1배수와 유사하도록 투자신탁재산을 운용하는 것을 목표로 합니다. 미국달러선물 가격을 나타내는 기초지수 F-USDKRW 지수의 일별 수익률의 -1배 수익을 추종하는 ETF로서, 원달러(USD/KRW) 환율의 하락(원화강세/달러약세)에 투자해 수익을 추구합니다. 원달러(USD/KRW) 환율을 기초자산으로 하는 선물(매도)에 대부분 투자하고 미국달러선물 ETF에 일부 투자하여 운용합니다. 기초지수는 한국거래소에서 산출하며 미국달러선물시장에 상장된 선물 최근월물과 동일하게 연동하는 지수입니다. 최근월 종목의 만기 도래 시, 최종거래일과 직전 2거래일 동안 1/3씩 분할하여 차근월물 종목으로 교체함으로써 미국달러 선물가격을 연속성 있게 나타내는 지수입니다."
투자유의사항,"인버스 ETF의 순자산가치가 기초지수인 F-USDKRW 일간변동률의 -1배로 연동되도록 설계되어 있기 때문에 2일 이상의 기간에는 일별수익률의 복리화 효과(Compounding effect on a daily basis)의 결과로 기초지수의 -1배 수익률과 인버스 ETF의 누적수익률간 불일치가 발생합니다. 만기가 있는 선물(Futures)에 투자함에 따라 차월물로 재투자하는 Roll over가 실시되며 Roll over시 보유월물과 편입대상원물간 가격 차이에 따라 Roll over 이익 또는 손해가 발생하여 현물가격의 흐름과 차이가 나타날 수 있습니다. 특히 원월물의 가격이 비싼 콘탱고 상태에서는 가격이 낮은 보유월물을 매도하고 가격이 높은 원월물을 편입하기 때문에 현물상품 대비 선물상품의 수익률이 악화될 수 있습니다. 자세한 Roll over 방식은 ETF 운용사 또는 지수산출기관 홈페이지를 통해 확인하시기 바랍니다. 선물에 투자하는 상품으로, 이러한 Roll over 효과로 인해 기초지수의 가격 움직임과는 큰 차이를 보일 수 있음에 유의하시기 바랍니다. 이 투자신탁은 기초지수와 동일한 수익률을 실현함을 그 투자목적으로 하고 있으나, 투자신탁보수 및 위탁매매수수료 등 관련 비용의 지출 등 현실적 제한으로 인하여 기초지수와 동일한 수익률이 실현되지 아니할 가능성이 있습니다. 투자신탁이 관련규정에서 정하는 사유에 해당하는 경우 투자신탁이 상장 폐지될 가능성이 있습니다. 또한, 지수산출기관이 지수발표를 중단하게 되는 등의 이유로 이 투자신탁이 목표로 하는 지수를 산정할 수 없거나 이용할 수 없게 되는 경우도 이 투자신탁은 상장이 폐지될 수 있습니다. 투자대상자산으로 장외파생상품이 이용될 경우, 거래상대방의 부도 등으로 인한 Default Risk에 노출될 수 있으므로 투자시 유의하시기 바랍니다. 한국거래소에서는 인버스 ETF의 운용성과를 쉽게 확인할 수 있는 투자참고지표로 일별 복리화 효과가 반영된 F-USDKRW 인버스 지수를 산출 발표하고 있으니 투자에 참고하시기 바랍니다. 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.kosef.co.kr) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
