항목,내용
한글명,SOL 미국나스닥100
영문명,SOL NASDAQ100
표준코드,KR7476030002
종목코드,476030
상장일,2024-03-12
펀드형태,수익증권형
기초지수명,NASDAQ 100
추적배수,일반 (1)
자산운용사,신한자산운용 주식회사
지정참가회사(AP),"NH, 메리츠, 미래, 삼성, 신한, 키움, 한국"
총보수(%),0.05
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"1월, 4월, 7월, 10월 마지막 영업일 및 회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,http://www.soletf.com
http://www.soletf.com,http://www.soletf.com
기초 시장,(해외) (북미) (미국)
기초 자산,(주식) (시장대표) / (-) (-) / (-)
기본 정보,"이 투자신탁은 법 시행령 제 92조 2항제 4호에서 규정하는 주된 투자대상자산으로 하며 NASDAQ OMX Group에서 산출 및 발표하는 미국 나스닥 증권시장을 대표하는 지수인 NASDAQ 100 Index(PR)를 기초지수로 하여 기초지수의 수익률을 정배수로 추적하는 것을 목표로 하는 상품입니다. 기초지수는 ICB(Industry Classification Benchmark)에서 금융주를 제외한 비금융 종목 시가총액 상위 100개의 종목으로 구성되어 있는 지수로 미국의 기술주 기업들을 대표하는 대표지수입니다 미국 내에서도 기술 기업들을 대표하는 지수로 IT, 통신, 생명 과학 등 선도적인 기업들이 포함되어 있으며 현대 사회에서 중요한 역할을 하는 산업들을 대표하는 지수라 판단하기 때문에 성장 기업 투자 특면에서 매우 유효한 지수라고 생각합니다. 당사는 지난해 국내 최초 월배당 상품인 SOL 미국S&P500를 통해 미국 대표지수 상품을 출시하였습니다. 그 이후 미국 대표 지수의 라인업이 부재한 상황에서 해당상품을 출시하고자 합니다. 해당 상품을 통하여 투자자들에게 미국에 상장된 기업 중 미래 성장 가능성이 큰 기술 분야의 기업에 투자할 수 있는 기회를 제공할 수 있을 것으로 기대하고 있습니다. 해당 ETF투자의 경우 1주당 10,000원(최초 설정시점 기준)으로 투자를 할 수 있습니다. 설정단위는 50,000좌이며, 현물설정 방식으로 이루어집니다. 한국거래소를 통하여 매매하는 경우에는 1주 단위로 거래할 수 있습니다."
투자유의사항,"이 투자신탁은 투자 원리금 전액이 보장 또는 보호되지 않습니다. 따라서 투자원본의 전부 또는 일부에 대한 손실의 위험이 존재하며 투자의 결정과 투자금액의 손실 내지 감소의 위험은 전적으로 투자자가 부담하며, 집합투자업자나 판매회사 등 어떤 당사자도 투자의 결정 및 투자손실에 대하여 책임을 지지 아니합니다. 이 투자신탁은 예금자보호법의 적용을 받는 은행예금과 달리 은행 등에서 매입한 경우에도 예금자보호를 받지 못합니다. 이 투자신탁은 기초지수와 동일한 수익률을 실현함을 그 투자목적으로 하고 있으나, 투자신탁 보수, 지수사용료, 매매수수료 등 관련 비용의 지출, 편입한 ETF 및 파생상품 등으로 기초지수와의 괴리 발생, 현물 구성종목과 기초지수와 의 괴리 등으로 인하여 기초지수의 변동률과 동일한 수익률이 실현되지 아니 할 가능성이 있습니다. 따라서 이 투자신탁의 수익률과 추적대상지수의 수익률 이 동일하거나 유사할 것을 전제로 하는 투자자는 당해 추적오차로 인하여 예 상하지 못한 손실을 실현할 수도 있습니다. 이 투자신탁은 주식, 채권 등의 거래에 있어서 발행회사나 거래상대방의 영업환경, 재무상황 및 신용상태 악화 등에 따라 발행회사나 거래상대방의 신용등급이 하락하거나 채무불이행 위험에 커짐으로 인해 급격한 가치변동을 초래할 수 있습니다. 이 투자신탁은 해외특정국가(미국)의 주식과 관련된 파생상품 등에 주로 투자하기 때문에 특정국가의 시장, 정치 및 경제상황 등에 따른 위험에 더 많이 노출이 되어 있으며, 이는 일반적으로 해외주식시장 전체에 투자하는 글로벌 주식형 투자신탁보다 더 높은 위험을 부담할 가능성이 높습니다 그리고 정부 정책 및 제도의 변화로 인해 자산가치의 손실이 발생할 수있고 외국인에 대한 투자제한, 조세제도변화 등의 정책적 변화 및 사회전반적인 투명성 부족으로 인한 공시자료의 신뢰성 등의 위험도 있습니다. 또한, 투자국가의 세법에 의한 배당소득세, 양도소득세 등이 부과될 수 있으며, 향후 특정 외국의 세법 변경으로 높은 세율이 적용될 경우 세후 배당소득, 세후 양도소득 등이 예상보다 감소할 수 있습니다. 한국거래소에 상장되어 있는 ETF의 경우 거래가격은 당해 ETF의 순자산가치를 의미하는 1좌당 예상기준가격(i-NAV)과 차이를 보일 수 있습니다. 이는 당해 ETF의 매수 호가와 매도 호가 간의 차이가 확대되는 경우, 유동성 공급자가 헤지 목적으로 거래하는 대상의 가격 움직임에 의해 유동성 공급자가 제시하는 매수 매도 호가가 1좌당 기준가격(NAV)과 차이를 보일경우 등에 의해 발생합니다. 또한, 주식시장의 마감 전 동시호가에서 유동성공급자의 호가 공백이 발생하거나, 유동성이 부족할 경우, 당해 ETF에 편입된 자산의 평가 기준시점과 ETF의 종가시점이 상이한 경우 등의 이유로 ETF의 종가와 순자산가치와의 괴리가 발생할 수 있습니다. 국제결제와 관련된 송금지연 발생 및 투자대상국가의 증권거래소가 장기간 휴장할 경우, 환매대금 지연이 발생할 가능성이 있습니다. 이 투자신탁은 기초지수 수익률과 유사한 성과 달성을 목표로 하기 때문에 시장수익률 하락에 직접적으로 영향을 받습니다. 즉, 시장수익률 상승 혹은 하락 시 수익률하락 방어를 목적으로 하는 포트폴리오 조정과 같은 별도의 노력을 수행하지 않습니다. 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.soletf.com) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
