항목,내용
한글명,KODEX 미국30년국채액티브(H)
영문명,KODEX US Treasury 20＋ Yr Bond Active(H)
표준코드,KR7484790001
종목코드,484790
상장일,2024-06-18
펀드형태,수익증권형
기초지수명,KEDI-KAP 미국 국채 20+ 지수(TR)
추적배수,일반 (1)
자산운용사,삼성자산운용(주)
지정참가회사(AP),"DB, NH, SK, 메리츠, 미래에셋, 삼성, 신한, 유진, LS(구. 이베스트), 키움, 하나, 하이, 한국, 현대차"
총보수(%),0.015
회계기간,"- 매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,매월 마지막 영업일
홈페이지,www.kodex.com
www.kodex.com,www.kodex.com
기초 시장,(해외) (북미) (미국)
기초 자산,(채권) (국공채) / (-) (장기) / (-)
기본 정보,"이 투자신탁은 KEDI(한국경제신문)가 산출하는 KEDI-KAP 미국 국채 20년+ 지수(TR)지수를 비교지수로 하여 비교지수 대비 초과성과를 목표로 투자신탁재산을 운용하는 것을 목표로 하는 액티브상장지수펀드입니다. ※ 그러나 상기의 투자목적이 반드시 달성된다는 보장은 없으며, 집합투자업자, 신탁업자, 판매회사 등 이 투자신탁과 관련된 어떠한 당사자도 투자원금의 보장 또는 투자목적의 달성을 보장하지 아니합니다."
