항목,내용
한글명,TIGER 증권
영문명,TIGER SECURITIES
표준코드,KR7157500000
종목코드,157500
상장일,2012-05-16
펀드형태,수익증권형
기초지수명,FnGuide 증권 지수
추적배수,일반 (1)
자산운용사,미래에셋자산운용(주)
지정참가회사(AP),
총보수(%),0.4
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 2012년 12월 31일까지."
과세유형,비과세
분배금 지급일,"1, 4, 7, 10월의 마지막 영업일 및 회계기간 종료일(종료일이 영업일이 아닌 경우 종료일의 직전 영업일)"
홈페이지,http://www.tigeretf.com
http://www.tigeretf.com,http://www.tigeretf.com
기초 시장,(국내) (코스피) (-)
기초 자산,(주식) (업종섹터) / (-) (금융) / (-)
기본 정보,"1좌당 순자산가치의 변동률을 기초지수인 에프앤가이드 증권 지수의 변동률과 유사하도록 투자신탁재산을 운용하는 것을 목표로 합니다. FnGuide가 산출하는 에프앤가이드 증권 지수는 유가증권시장 상장종목 중, FICS(FnGuide Industry Classification Standard) 분류 체계 Industry 기준으로 ‘증권’에 속하면서 다음의 조건을 만족하는 종목을 대상종목으로 합니다.  - 3개월 일평균 시가총액 150억원 이상  - 3개월 일평균 거래대금 1억원 이상  - 유동주식비율 10% 이상 위 대상종목 중 유동주식비율 반영 시가총액 가중방식으로 계산된 비중이 누적 편입비중의 95% 이상이 되도록 편입합니다. 단, 지수 구성종목 수가 10개 미만인 경우 유동주식비율 반영 시가총액이 큰 순서로 편입하여 10종목으로 지수를 구성합니다. (단일 종목 비중은 25%로 제한합니다) 에프앤가이드 소프트웨어 지수의 정기변경은 매년 6월과 12월 KOSPI200 주가지수 선물의 최종거래일이 속하는 주의 다음주 첫 영업일입니다. 기초지수 추종을 위하여 지수를 구성하는 종목 전체를 편입하는 완전복제방법을 선호하며, 실제로 완전복제방법으로 포트폴리오를 구성할 예정이나, 추적대상지수에 포함되어 있는 주식 중 부도 가능성, 유동성 등을 감안하여 투자대상 종목군을 구성하고 투자대상 종목군 중에서 추적오차 등을 감안하여 표본추출(Sampling) 방식으로도 투자할 수도 있습니다."
투자유의사항,"기초지수 수익률 추종을 위한 최적화(optimization) 과정, 해당 펀드와 관련한 다양한 보수 또는 비용, 펀드재산으로 보유하고 있는 자산에서 발생하는 현금배당, 지수 구성종목의 정기 또는 특별변경으로 인한 구성종목의 교체 또는 비율변경 등으로 인하여 추적오차가 발생할 수 있습니다. 개인투자자는 보유 ETF를 거래소에서 매도하는 방법으로만 현금화가 가능하므로 보유수익증권을 판매회사 또는 지정참가회사에 환매 신청할 수 없으며, 거래소의 거래 상황에 따라 동 ETF의 순자산가치와 거래가격이 다르게 형성될 수 있습니다. 상품에 대한 자세한 내용은 집합투자업자 인터넷홈페이지(http://www.tigeretf.com) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
