항목,내용
한글명,RISE 주식혼합
영문명,RISE Equity Balanced
표준코드,KR7183710003
종목코드,183710
상장일,2013-10-17
펀드형태,수익증권형
기초지수명,주식국채혼합(주식형)지수
추적배수,일반 (1)
자산운용사,케이비자산운용(주)
지정참가회사(AP),"대신증권(주), 대우증권(주), 미래에셋증권(주), 우리투자증권(주), 한국투자증권(주), KB투자증권(주)"
총보수(%),0.25
회계기간,"최초 회계기간: 투자신탁의 최초설정일로부터 2013년 12월의 분배금 지급기준일 2영업일 전일 / 최초 회계기간 이후: 매년 6월, 12월의 분배급 지급일 2영업일 전일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"매년 6, 12월의 이자지급일 전영업일(이자지급일이 영업일이 아닌 경우 실제 이자수령일을 이자지급일로 함)"
홈페이지,http://www.kstaretf.com
http://www.kstaretf.com,http://www.kstaretf.com
기초 시장,(국내) (주식외) (-)
기초 자산,(혼합자산) (주식+채권) / (-) (-) / (-)
기본 정보,"- 이 집합투자기구는 KOSPI200 구성종목과 KTB 3년 지수의 구성종목에 주식부문과 채권부문의 비중이 매일 7:3으로 유지되도록 한국거래소가 산출하는 KRX주식국채혼합(주식형)지수를 기초지수로 하는 상장지수 집합투자기구로 기초지수의 수익률과 유사한 수익률을 실현하는 것을 목표로 합니다. - “KRX 주식국채혼합(주식형)지수”는 한국거래소가 산출 및 공표하는 지수로서 국내 주식시장을 대표하는 KOSPI200지수와 국내 채권시장을 대표하는 KTB 3년지수의 구성종목으로 구성된 지수로서, 주식부문과 채권부문의 비중을 매일 7:3으로 유지되도록 산출합니다. - ETF의 설정단위는 50,000좌이며, 주식부분은 현물 채권부분은 현금설정 방식으로 이루어집니다. 한국거래소를 통하여 매매하는 경우에는 1주 단위로 거래할 수 있습니다. - 분배금 지급기준일은 매년 6, 12월의 이자지급일 전영업일(이자지급일이 영업일이 아닌 경우 실제 이자수령일을 이자지급일로 함)이며, 최초 투자신탁회계기간은 투자신탁의 최초설정일로부터 2013년 12월의 분배금 지급기준일 2영업일 전일, 최초 회계 기간 이후에는 매년 6월, 12월의 분배급 지급일 2영업일 전일까지 입니다. ETF운용사가 정하는 분배율을 기준으로 산출한 금액을 지급기준일 익 영업일로부터 제 7영업일 이내에 지급합니다."
투자유의사항,"- 이 투자신탁은 기초지수와 동일한 수익률을 실현함을 그 투자목적으로 하고 있으나, 투자신탁보수 및 위탁매매수수료 등 관련 비용의 지출 등 현실적 제한으로 인하여 기초지수와 동일한 수익률이 실현되지 아니할 가능성이 있습니다. 따라서, 이 투자신탁의 수익률과 기초지수의 수익률이 동일할 것을 전제로 하는 투자는 당해 추적오차로 인하여 예상하지 못한 손실을 실현할 수도 있습니다. - 거래가 부족하여 개인 수익자가 원하는 가격과 수량에 매도하지 못할 경우 개인 수익자는 현금화가 어려워질 수도 있으며, 이로 인해 기대하지 않은 손실이 발생할 수 있습니다. - 한국거래소에 상장되어 있는 ETF의 경우 거래가격은 당해 ETF의 순자산가치를 의미하는 1좌당 기준가격(NAV)과 차이를 보일 수 있습니다. 이는 당해 ETF의 매수 호가와 매도 호가 간의 차이가 확대되는 경우, 유동성 공급자가 헤지목적으로 거래하는 대상의 가격 움직임에 의해 유동성 공급자가 제시하는 매수 매도 호가가 1좌당 기준가격(NAV)과 차이를 보일 경우 등에 의해 발생합니다. 또한, 주식시장의 마감 전 동시호가에서 유동성공급자의 호가 공백이 발생하거나, 유동성이 부족할 경우 등의 이유로 ETF의 종가와 순자산가치와의 괴리가 발생할 수 있습니다. - 투자신탁이 관련규정에서 정하는 사유에 해당하는 경우 투자신탁이 상장 폐지될 가능성이 있습니다. 상장폐지일로부터 10일 이내에 이 집합투자기구를 해지하여야 하므로 이로 인한 예상하지 못한 손실이 발생할 위험이 있으며, 잔여자산 분배 시까지의 기간 동안 시장을 통한 집합투자증권의 현금화가 지연될 수 있습니다. 또한, 지수산출기관이 지수발표를 중단하게 되는 등의 이유로 이 투자신탁이 목표로 하는 지수를 산정할 수 없거나 이용할 수 없게 되는 경우도 이 투자신탁은 상장이 폐지될 수 있습니다. - 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.kstaretf.com) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
