항목,내용
한글명,RISE 미국S&P원유생산기업(합성 H)
영문명,RISE SYNTH-US Oil&Gas E&P(H)
표준코드,KR7219390002
종목코드,219390
상장일,2015-06-02
펀드형태,수익증권형
기초지수명,S&P Oil & Gas E&P Select Industry (PR)
추적배수,일반 (1)
자산운용사,케이비자산운용(주)
지정참가회사(AP),"미래에셋증권(주), NH투자증권(주)"
총보수(%),0.25
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초 설정일로부터 2015년 12월 31일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"회계기간 종료일 다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일"
홈페이지,http://www.kstaretf.com
http://www.kstaretf.com,http://www.kstaretf.com
기초 시장,(해외) (북미) (미국)
기초 자산,(주식) (업종섹터) / (-) (에너지화학) / (-)
기본 정보,"이 투자신탁은 장외파생상품을 주된 투자대상으로 하여, 1좌당 순자산가치의 변동률을 기초지수인 S&P Oil & Gas Exploration & Production Select Industry Index의 변동율과 유사하도록 투자신탁재산을 운용하는 것을 목표로 합니다. S&P Dow Jones Indices LLC가 산출하는 S&P Oil & Gas Exploration & Production Select Industry Index지수는 수정된 동일가중평균방식으로 산출됩니다.  KStar 미국원유생산기업(합성 H)는 외화자산에 대해 환헤지를 실행합니다. 그러나 환헤지 전략의 수행에도 불구하고 급격한 환율변동에 따라 외화 손실이 발생할 수 있습니다."
투자유의사항,"이 투자신탁은 거래상대방과의 계약을 통한 합성상장지수집합투자기구로서 장외파생상품을 중요한 운용수단으로 하여 기초지수의 수익률을 추종합니다. 이에 따라 거래상대방의 자격요건과 위험관리 및 담보관리 등을 관리하고 있으며, 해당 관련 상품의 계속성에 중대한 영향을 미칠 수 있으면 상장폐지의 사유가 될 수 있습니다.  해외 특정산업(Oil & Gas Exploration & Production)의 주식 시장에 주로 투자하기 때문에 해당 국가의 주식시장 전체의 성과와는 크게 다를 수 있으며, 일반적으로 시장전체에 투자하는 투자신탁보다는 더 높은 위험을 부담할 있습니다.  또한 개인수익자는 보유 수익증권을 증권시장에서 매도하는 방법으로만 현금화가 가능합니다. 즉, 개인투자자는 보유 수익증권을 판매회사 또는 지정참가회사에 환매 신청할 수 없습니다. 따라서 증권시장에서 이 투자신탁 수익증권의 거래가 부족하여 개인수익자가 원하는 가격에 원하는 수량을 매도하지 못할 경우에는 그 개인수익자가 보유한 이 투자신탁 수익증권의 현금화가 어려워질 수도 있으며, 이로 인하여 기대하지 아니한 손실이 발생할 수도 있습니다. ※ 법인수익자의 경우 보유 수익증권을 증권시장에서 매도하거나 이 투자신탁 수익증권을 설정단위 또는 그 정배수로 판매회사 또는 지정참가회사에 환매 신청할 경우에는 판매회사 또는 지정참가회사에서 환매가 가능합니다.  상품에 대한 자세한 내용은 집합투자업자 인터넷홈페이지(http://www.kstaretf.com) 또는 금융감독원 전자공시시스템(http://dart.fss.or.kr)에서 확인 가능합니다."
