항목,내용
한글명,KODEX S&P글로벌인프라(합성)
영문명,KODEX S&P GINFRA-SYNTH
표준코드,KR7269420006
종목코드,269420
상장일,2017-05-16
펀드형태,수익증권형
기초지수명,S&P Global Infrastructure Index
추적배수,일반 (1)
자산운용사,삼성자산운용(주)
지정참가회사(AP),"신한금융투자,미래에셋대우증권,NH투자증권"
총보수(%),0.22
회계기간,"(1) 최초회계기간 : 최초설정일로부터 2016년 12월 31일까지,(2) 상기 회계기간 경과 후의 회계기간 : 2017년 1월 1일부터 매 1년 간"
과세유형,배당소득세(보유기간과세)
분배금 지급일,회계기간 종료일. 다만 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일
홈페이지,http://www.kodex.com
http://www.kodex.com,http://www.kodex.com
기초 시장,(해외) (글로벌) (-)
기초 자산,(주식) (업종섹터) / (-) (-) / (-)
기본 정보,"이 투자신탁은 S&P Global Infrastructure Index Price Return을 기초지수로 하여 1좌당 순자산가치의 변동률을 기초지수 변동률과 연동하여 투자신탁재산을 운용함을 그 운용목적으로 합니다. ※ 그러나 상기의 투자목적이 반드시 달성된다는 보장은 없으며, 집합투자업자, 신탁업자, 판매회사 등 이 투자신탁과 관련된 어떠한 당사자도 투자원금의 보장 또는 투자목적의 달성을 보장하지 아니합니다."
투자유의사항,"합성ETF 투자위험  이 투자신탁은 거래상대방과의 장외파생상품 계약을 통한 합성상장지수집합투자기구로서 장외파생상품을 중요한 운용수단으로 하여 기초지수의 수익률을 추종합니다. 이에 따라 거래상대방의 자격요건과 위험관리 및 담보관리 등을 관리하고 있으며, 이 투자신탁의 계속성에 중대한 영향을 미칠 수 있을 경우 상장폐지의 사유가 될 수 있습니다. 또한 장외파생계약에 따른 복제비용, 헷지비용 및 각종 거래 수수료 등의 비용이 예상치 못하게 과도하게 발생할 경우, 이 투자신탁의 성과에 영향을 줄 수 있습니다. 장외파생상품 관련 위험	이 투자신탁은 거래소와 같은 공개시장이 아닌 장외시장에서 거래가 이루어지는 장외파생상품에 주로 투자합니다. 상대적으로 정부의 규제나 감독이 엄격하지 않는 장외시장에서 거래가 이루어짐으로써 거래소의 정산이행보증과 같이 장내거래 참여들에게 제공되는 보호가 제공되지 않습니다. 따라서 장외파생상품에 투자시에는 거래상대방이 파산하거나 신용위기를 경험하는 경우 투자자금 전액회수가 불가능할 수도 있는 위험에 노출됩니다. 또한 거래상대방의 영업환경, 재무상황, 부도처리 및 산용상태의 악화에 따라 투자원금의 전부 또는 일부 손실이 발생될 수 있는 신용위험에 노출되어 있습니다. 이 경우 투자원금 손실과 더불어 투자신탁이 중도에 해지될 수 있습니다. 또한 복수의 거래상대방을 두어 신용위험에 과도하게 노출되었다고 판단되었을시 거래상대방의 교체 또는 변경을 용이하게 하고자 하는 노력에도 불구하고 신용위험에 따른 투자손실의 위험에 노출됩니다. 거래상대방에 관련된 최신의 신용등급 변동정보와 영업용 순자본비율 등에 대한 정보를 운용사의 웹사이트(www.kodex.com)을 통해 확인하여 투자 판단에 참고하여야 합니다."
