항목,내용
한글명,SOL 한국형글로벌전기차&2차전지액티브
영문명,SOL K-Global EV&Battery Active
표준코드,KR7429980006
종목코드,429980
상장일,2022-06-14
펀드형태,수익증권형
기초지수명,FactSet Global Electric Vehicle and Rechargeable Battery Korea-Tilted Index(PR)
추적배수,일반 (1)
자산운용사,신한자산운용 주식회사
지정참가회사(AP),"메리츠증권, 키움증권, 미래에셋증권, 신한금융투자, 한국투자증권"
총보수(%),0.55
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,회계기간 종료일(종료일이 영업일이 아닌 경우 종료일의 직전영업일)
홈페이지,http://www.soletf.com
http://www.soletf.com,http://www.soletf.com
기초 시장,(국내&해외) (-) (-)
기초 자산,(주식) (업종섹터) / (-) (업종테마) / (-)
기본 정보,"이 투자신탁은 주식을 주된 투자대상자산으로 하여 해당상품은 FactSet Global Electric Vehicle and Rechargeable Battery Korea-Tilted Index(PR) (이하 ‘비교지수’)를 비교지수로 한국과 글로벌의 전기차와 2차전지 관련 기업에 투자하여 비교지수 대비 초과수익을 목표로 는 액티브 ETF상품입니다. 이 투자신탁의 비교지수는 FactSet Research Systems Inc.가 산출 및 발표하는 ‘FactSet Global Electric Vehicle and Rechargeable Battery Korea-Tilted Index(PR)’로서 한국의 기업 중 FactSet Global Electric Vehicle and Rechargeable Battery Korea-Tilted Index(PR)의 기준을 충족하는 기업을 20% 수준으로 편입하고, 한국이외 글로벌 기업에 80% 수준으로 편입하여 한국 및 글로벌의 전기차와 2차전지 관련 기업들을 결합하여 구성하는 비교지수입니다. 이 투자신탁은 상관계수를 유지하기 위하여 70% 수준으로 지수구성 종목을 복제하여 투자하고, 30% 이내에서 시장상황에 따라 종목별 선별투자를 통해 추가수익을 추구하며 글로벌과 한국의 전기차&2차전지 기업을 8:2 수준으로 가져갑니다. 추가수익을 위하여 국내 증권사(신한금융투자) 리서치와 자문계약을 하고 리서치 자료 등 투자의견을 제공받아 투자의사결정에 선별적으로 반영할 계획입니다. 투자목적의 달성을 위해 기초지수 관련 글로벌 ETF 등에도 일부 투자할 수 있으며, 외화표시자산에 투자함에 따른 환율변동위험을 제거하기 위한 환헤지 전략은 실시하지 않을 계획이므로 환율변동위험에 노출됩니다. 해당 ETF의 설정단위는 20,000좌이며, 현금설정 방식으로 이루어집니다. 한국거래소를 통하여 매매하는 경우에는 1주 단위로 거래할 수 있습니다."
투자유의사항,"이 투자신탁은 투자 원리금 전액이 보장 또는 보호되지 않습니다. 따라서 투자원본의 전부 또는 일부에 대한 손실의 위험이 존재하며 투자의 결정과 투자금액의 손실 내지 감소의 위험은 전적으로 투자자가 부담하며, 집합투자업자나 판매회사 등 어떤 당사자도 투자의 결정 및 투자손실에 대하여 책임을 지지 아니합니다. 또한, 이 투자신탁은 예금자보호법의 적용을 받는 은행예금과 달리 은행 등에서 매입한 경우에도 예금자보호를 받지못합니다. 이 투자신탁은 유가증권시장 상장규정 제113조에 따른 액티브상장지수펀드로 상장지수펀드 순자산가치의 변화가 지수 변화를초과하도록 운용하는 것을 목표로 합니다. 따라서, 이 집합투자기구는 기초지수 수익률 추종을 목표로 하여 운용되는 ETF가 아니며 지수 대비 초과성과를 목표로 하여 지수 구성종목 이외의 종목에 투자할 수 있음에 유의하시기 바랍니다. 이 투자신탁은 기초지수 대비 초과수익률을 실현함을 그 투자목적으로 하고 있으나, 편입된 종목의 지수대비 수익률 차이, 투자신탁 보수, 지수사용료, 매매수수료 등 관련 비용의 지출, 편입한 ETF와 기초지수와의 괴리 발생, 현물 구성종목과 기초지수와의 괴리, 환율변동 등으로 인하여 기초지수의 변동률 대비 초과 수익률이 실현되지 아니할 가능성이 있습니다. 유가증권시장 상장규정에 따라 이 투자신탁 1좌당 순자산가치의 일간변동률과 이 투자신탁의 추적대상지수의 일간변동률의 상관계수가 일정수준 미만으로 3개월간 지속되는 경우, 유동성공급계약을 체결한 유동성공급회원이 없는 경우 등 관련규정에 의하여 이 투자신탁은 상장을 폐지하여야 합니다. 또한 지수산출기관이 지수발표를 중단하게 되는 등의 이유로 이 투자신탁이 목표로 하는 지수를 산정할 수 없거나 이용할 수 없게 되는 경우, 공익 실현과 투자자보호를 위하여 한국거래소가 이 투자신탁 집합투자증권의 상장폐지가 필요하다고 인정하는 경우 등에도 이 투자신탁은 상장이 폐지될 수 있습니다. 이 경우 이 투자신탁의 신탁계약은 해지되고 잔여자산을 분배할 것이나, 잔여자산 분배 시까지의 기간 동안에는 유통시장을 통한 집합투자증권의 현금화가 어려워질 가능성이 있습니다. 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.soletf.com) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
