항목,내용
한글명,KODEX 인버스
영문명,KODEX INVERSE
표준코드,KR7114800006
종목코드,114800
상장일,2009-09-16
펀드형태,수익증권형
기초지수명,코스피 200 선물인버스 지수
추적배수,1X 인버스 (-1)
자산운용사,삼성자산운용(주)
지정참가회사(AP),"유진투자증권, CS증권"
총보수(%),0.6
회계기간,매년 1월 1일부터 12월 31일까지
과세유형,배당소득세(보유기간과세)
분배금 지급일,회계기간 종료일(종료일이 영업일이 아닌 경우 그 직전 영업일)
홈페이지,http://www.kodex.com
http://www.kodex.com,http://www.kodex.com
기초 시장,(국내) (코스피) (-)
기초 자산,(주식) (시장대표) / (-) (-) / (-)
기본 정보,1좌당 순자산가치의 일간변동률을 기초지수인 F-KOSPI200 지수 일간변동률의 음의 1배수와 유사하도록 투자신탁재산을 운용하는 것을 목표로 합니다. 한국거래소가 산출하는 F-KOSPI200지수는 한국거래소에 상장되어 거래되는 KOSPI200 주가지수선물의 최근월물의 가격 움직임을 종합적으로 표시하는 지수입니다.
투자유의사항,"인버스 ETF의 순자산가치가 기초지수인 KOSPI200 일간변동률의 -1배로 연동되도록 설계되어 있기 때문에 2일 이상의 기간에는 일별수익률의 복리화 효과(Compounding effect on a daily basis)의 결과로 기초지수의 -1배 수익률과 인버스 ETF의 누적수익률간 불일치가 발생합니다. 시간이 경과함에 따라 투자신탁에 영향을 주는 다양한 요인에 의해 누적적으로는 F-KOSPI200지수 누적수익률의 음의 1배수를 추적하지 못할 수 있습니다. 선물 또는 옵션은 현물과는 달리 만기 때문에 차기 선물 또는 옵션으로 다시 재투자하여야 하는데 재투자가격이 만기일의 만기상환금액과 일치하지 않을 위험이 있습니다. 투자대상자산으로 장외파생상품이 이용될 경우, 거래상대방의 부도 등으로 인한 Default Risk에 노출될 수 있으므로 투자시 유의하시기 바랍니다. 한국거래소에서는 인버스 ETF의 운용성과를 쉽게 확인할 수 있는 투자참고지표로 일별 복리화 효과가 반영된 KOSPI200 인버스 지수를 산출 발표하고 있으니 투자에 참고하시기 바랍니다. 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.kodex.com) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
