항목,내용
한글명,TIGER 미국AI빅테크10
영문명,TIGER US AI BIG TECH 10
표준코드,KR7490090008
종목코드,490090
상장일,2024-08-27
펀드형태,수익증권형
기초지수명,KEDI 미국AI빅테크10 지수(PR)
추적배수,일반 (1)
자산운용사,미래에셋자산운용(주)
지정참가회사(AP),"미래에셋증권, 메리츠증권, 키움증권, 한국투자증권, 신한투자증권"
총보수(%),0.3
회계기간,"최초설정일부터 당해 연도 12월 31일까지로 하며, 이후의 회계기간은 그 익일로부터 매년 12월 31일까지로 함"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"매 1월, 4월, 7월, 10월의 마지막 영업일 및 회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,http://www.tigeretf.com
http://www.tigeretf.com,http://www.tigeretf.com
기초 시장,(해외) (북미) (미국)
기초 자산,(주식) (업종섹터) / (-) (업종테마) / (-)
기본 정보,"- 이 투자신탁은 KEDI(Korea Economic Daily Index)에서 발표하는 “KEDI 미국AI빅테크10 지수(PR)(원화환산)""를 기초지수로 하는 상장지수집합투자기구로서, 투자목적 달성을 위해서 주식에 투자신탁 자산총액의 60% 이상 투자합니다. -“KEDI미국AI빅테크10지수(PR)(원화환산)""는 NYSE/NASDAQ에 상장된 시가총액 100억 달러 이상의 보통주 및 ADR을 대상으로 하며, KEDI-Akros 산업 분류에 따라 다양한 업종에서 종목을 선정합니다. 이 지수는 'AI', 'AI Innovation', 'AI Disruption' 키워드를 기반으로 LLM(Large Language Model)을 사용하여 상위 15개 기업을 초기 후보로 선정하고, 이들 중 주가이익성장비율, 영업이익률, 매출성장률, 시가총액을 기준으로 최종적으로 10개 기업을 선별하여 유동시가총액 가중방식으로 포트폴리오를 구성합니다. 이 ETF는 해외 주식에 투자하면서도 환헤지를 하지 않으므로 기초지수의 원화환산 수익률에 연동됩니다."
투자유의사항,"- 이 ETF의 수익률은 보수 또는 비용 등 이 ETF의 순자산가치에 부의 영향을 미치는 다양한 이유로 인하여 기초지수 수익률과 괴리(추적오차)가 발생할 수 있습니다. - 개인투자자는 보유 ETF를 거래소에서 매도하는 방법으로만 현금화가 가능하므로 보유수익증권을 판매회사 또는 지정참가회사에 환매 신청할 수 없으며, 거래소의 거래 상황에 따라 동 ETF의 순자산가치와 거래가격이 다르게 형성될 수 있습니다. - 상품에 대한 자세한 내용은 집합투자업자 인터넷 홈페이지(http://www.tigeretf.com) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
