항목,내용
한글명,KODEX 미국S&P500배당귀족커버드콜(합성 H)
영문명,KODEX US S&P DCC-SYNTH(H)
표준코드,KR7276970001
종목코드,276970
상장일,2017-08-10
펀드형태,수익증권형
기초지수명,S&P500 Dividend Aristocrats Covered Call(7.2% Premium) Index
추적배수,일반 (1)
자산운용사,삼성자산운용(주)
지정참가회사(AP),신한금융투자
총보수(%),0.26
회계기간,"최초설정일부터 당해 연도 12월 31일까지로 하며, 이후의 회계기간은 그 익일로부터 매년 12월 31일까지로 함"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"매 3월, 6월, 9월, 12월의 세번째 금요일로부터 4영업일"
홈페이지,http://www.kodex.com/
http://www.kodex.com/,http://www.kodex.com/
기초 시장,(해외) (북미) (미국)
기초 자산,(주식) (전략) / (-) (구조화) / (-)
기본 정보,"이 투자신탁은 S&P 500 Dividend Aristocrats Covered Call(7.2% Premium) Index Price Return 을 기초지수로 하여 1좌당 순자산가치의 변동률을 기초지수 변동률과 연동하여 투자신탁재산을 운용함을 그 운용목적으로 합니다. ※ 그러나 상기의 투자목적이 반드시 달성된다는 보장은 없으며, 집합투자업자, 신탁업자, 판매회사 등 이 투자신탁과 관련된 어떠한 당사자도 투자원금의 보장 또는 투자목적의 달성을 보장하지 아니합니다."
투자유의사항,"합성ETF 투자위험 이 투자신탁은 거래상대방과의 장외파생상품 계약을 통한 합성 상장지수집합투자기구로서 장외파생상품을 중요한 운용수단으로 하여 기초지수의 수익률을 추종합니다. 이에 따라 거래상대방의 자격요건과 위험관리 및 담보관리 등을 관리하고 있으며, 이 투자신탁의 계속성에 중대한 영향을 미칠 수 있을 경우 상장폐지의 사유가 될 수 있습니다. 또한 장외파생계약에 따른 복제비용, 헷징비용 및 각종 거래 수수료 등의 비용이 예상치 못하게 과도하게 발생할 경우, 이 투자신탁의 성과에 영향을 줄 수 있습니다. 장외파생상품 관련 위험 이 투자신탁은 거래소와 같은 공개시장이 아닌 장외시장에서 거래가 이루어지는 장외파생상품에 주로 투자합니다. 상대적으로 정부의 규제나 감독이 엄격하지 않는 장외시장에서 거래가 이루어짐으로써 거래소의 정산이행보증과 같이 장내거래 참여들에게 제공되는 보호가 제공되지 않습니다. 따라서 장외파생상품에 투자시에는 거래상대방이 파산하거나 신용위기를 경험하는 경우 투자자금 전액회수가 불가능할 수도 있는 위험에 노출됩니다. 또한 거래상대방의 영업환경, 재무상황, 부도처리 및 산용상태의 악화에 따라 투자원금의 전부 또는 일부 손실이 발생될수 있는 신용위험에 노출되어 있습니다. 이 경우 투자원금 손실과 더불어 투자신탁이 중도에 해지될 수 있습니다. 또한 복수의 거래상대방을 두어 신용위험에 과도하게 노출되었다고 판단 되었을시 거래상대방의 교체 또는 변경을 용이하게 하고자 하는 노력에도 불구하고 신용위험에 따른 투자손실의 위험에 노출됩니다. 장외파생상품 평가 가치의 차이에 따른 추적오차 위험 이 투자신탁이 주로 투자하고 있는 장외파생상품의 평가는 복수의 평가회사로부터 평가가격을 받아 그 평균값을 사용할 것입니다. 이때 평가회사로부터 받은 평가가격이 평가방법에 따라 기초지수의 변동과 차이가 발생할 수 있습니다. 이에 따라 투자신탁의 기초지수 변동률 대비 추적오차가 발생할 수 있습니다. 추적오차 발생위험 이 투자신탁은 투자신탁은 S&P 500 Dividend Aristocrats Covered Call(7.2% Premium) Index Price Return 를 기초지수로 하여 1좌당 순자산가치의 변동률을 기초지수 변동률로 연동하는 것을 목적으로 하고 있으나, 장외파생상품 매매에 따른 비용, 투자신탁 보수, 위탁매매수수료 등 관련 비용의 지출 등 현실적 제한으로 인하여 기초지수의 변동률과 동일한 수익률이 실현되지 아니할 가능성이 있으며, 추적오차가 크게 발생할 수 있습니다. 따라서 이 투자신탁의 수익률과 기초지수의 변동률이 동일할 것을 전제로 하는 투자는 당해 추적오차로 인하여 예상하지 못한 손실을 실현할 수도 있습니다. 시차문제로 인한 유동성 공급자의 호가스프레드 확대의 위험 유동성 공급자가 유동성공급을 위한 헷지수단이 한국과의 시차가 존재하는 시장에서 거래됨에 따라 금융위기나 기타 사건들로 인해 기초자산 시장의 변동성이 크게 확대되는 국면에서는 이와 연동하여 국내에서 거래되는 ETF의 유동성 공급호가 스프레드가 확대될 수 있습니다. 또 휴일이나 해외거래소의 시스템 문제 등 특정일에 발생되는 비정상적 거래가 일어나는 상황하에서도 이러한 유동성 공급호가 스프레드가 확대될 수 있습니다. 하지만 이와 반대로 시장의 변동성이 줄어들거나 안정적인 시장상황에서는 스프레드가 축소되는 현상이 있을 수 있습니다. ※ 기타 상세한 투자유의사항은 본 상품의 투자설명서를 참조하여 주시기 바랍니다."
