항목,내용
한글명,마이티 26-09 특수채(AAA)액티브
영문명,Mighty 26-09 Special Bond Active
표준코드,KR7465780005
종목코드,465780
상장일,2023-09-21
펀드형태,수익증권형
기초지수명,KAP 26-09 특수채 지수(총수익)
추적배수,일반 (1)
자산운용사,디비자산운용(주)
지정참가회사(AP),"DB금융투자, 미래에셋증권"
총보수(%),0.06
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지이며, 신탁계약 해지시에는 투자신탁 회계기간 초일부터 신탁계약 해지일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,www.db-asset.co.kr
www.db-asset.co.kr,www.db-asset.co.kr
기초 시장,(국내) (주식외) (-)
기초 자산,(채권) (국공채) / (-) (중기) / (-)
기본 정보,"· 이 투자신탁은 국내 채권을 주된 투자대상자산으로 하며 ‘“KAP 26-09 특수채 지수(총수익)”를 비교지수로 하여 1 좌당 순자산가치의 변화가 비교지수의 변화를 초과하도록 투자신탁재산을 운용함을 목적으로 합니다. · 이 투자신탁은 국내 채권에 투자신탁 자산총액의 60% 이상을 투자하며 2026년 9월 17일까지를 투자신탁의 존속기한으로 하여 운용합니다. · 이 투자신탁은 비교지수의 구성종목인 2026년 9월에서 12월에 만기가 도래하는 채권 중 신용등급이 AAA등급인 특수채 위주로 투자하여 회사채 대비 안정적인 수익률을 추구합니다. 다만, 액티브 상장지수펀드로서 비교지수 대비 초과성과를 위해 종목 선별 전략을 활용하며, 이를 통해 금리 및 스프레드 변동 리스크는 축소하되 목표 수익률 달성을 추구합니다"
투자유의사항,"· 이 투자신탁은 유가증권시장 상장규정 제 113 조에 따른 액티브상장지수펀드로서 상장지수펀드의 순자산가치의 변화가 비교지수를 초과하도록 운용하는 것을 목표로 합니다. 따라서 이 투자신탁은 비교지수 수익률 추종을 목표로 운용하는 ETF 가 아닌 비교지수 대비 초과성과를 목표로 운용하는 액티브 ETF 로 비교지수대비 높은 추적오차가 발생할 수 있으며 지수 구성종목 이외의 종목에 투자할 수 있음에 유의하시기 바랍니다. · 이 집합투자기구는 만기가 있는 상장지수펀드이며 매수 시점에 따라 만기 수익률이 달라질 수 있습니다. 만기 수익률은 매일 변경되며 집합투자업자 홈페이지를 통해 공시됩니다. 공시되는 만기 수익률은 확정된 수익률이 아니며, 보수 및 비용의 발생, 그리고 설정환매에 따른 보유자산의 변화 등으로 만기에 투자자의 수익률은 변동될 수 있습니다 · 상품에 대한 자세한 내용은 집합투자업자 인터넷 홈페이지(http://www.db-asset.co.kr) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
